,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4605,4220000,Balneário Rincão,42,SC,477.3519480519481,505.1827586206895,520.8172413793102,525.8012987012986,550.8045977011494
4606,4300034,Aceguá,43,RS,437.7750000000002,486.3,518.0525,483.0674999999998,502.0
4607,4300059,Água Santa,43,RS,480.74042553191487,517.9893617021278,517.9872340425532,496.6489361702128,637.8723404255319
4608,4300109,Agudo,43,RS,482.9797927461142,523.0898477157361,530.2233502538071,542.1937823834196,592.994923857868
4609,4300208,Ajuricaba,43,RS,520.690425531915,539.7785714285712,547.8306122448981,577.3000000000002,675.3061224489796
4610,4300307,Alecrim,43,RS,479.5057142857144,521.3486111111112,523.8083333333333,540.0442857142858,614.4444444444445
4611,4300406,Alegrete,43,RS,470.88733031674207,502.07902648532564,519.3403006442375,506.1063348416288,540.6299212598425
4612,4300455,Alegria,43,RS,471.9488888888889,500.8239130434784,513.6456521739132,494.1799999999999,570.4347826086956
4613,4300471,Almirante Tamandaré do Sul,43,RS,484.95000000000005,519.6647058823529,526.2058823529411,548.9,614.7058823529412
4614,4300505,Alpestre,43,RS,477.26268656716405,513.1028985507246,526.4565217391305,526.2626865671642,569.5652173913044
4615,4300554,Alto Alegre,43,RS,465.51923076923083,499.3428571428571,488.68928571428575,556.4884615384615,590.7142857142857
4616,4300570,Alto Feliz,43,RS,489.65000000000003,539.8111111111109,540.9,590.2444444444444,638.8888888888889
4617,4300604,Alvorada,43,RS,470.5237109044809,511.5279953917055,527.934139784945,511.1179628064237,546.2826420890937
4618,4300638,Amaral Ferrador,43,RS,439.5307692307693,475.0014492753624,496.5260869565218,481.10153846153844,476.231884057971
4619,4300646,Ametista do Sul,43,RS,465.48554216867484,499.4021505376345,515.9086021505378,494.28795180722875,556.5591397849462
4620,4300661,André da Rocha,43,RS,490.05000000000007,495.8125,512.325,476.2,450.0
4621,4300703,Anta Gorda,43,RS,481.34999999999985,512.6327586206896,521.148275862069,534.4000000000001,620.3448275862069
4622,4300802,Antônio Prado,43,RS,491.93358208955215,532.3166666666666,534.8028985507244,565.4007462686567,592.7536231884058
4623,4300851,Arambaré,43,RS,463.50882352941176,508.09230769230777,526.5358974358974,507.2941176470587,506.6666666666667
4624,4300877,Araricá,43,RS,478.7701754385964,520.1225806451612,529.8112903225807,553.8263157894737,540.3225806451613
4625,4300901,Aratiba,43,RS,467.5544554455444,512.1566037735847,519.922641509434,520.1118811881188,550.188679245283
4626,4301008,Arroio do Meio,43,RS,507.08536585365846,557.1761904761906,554.8136904761906,585.2341463414632,654.1666666666666
4627,4301057,Arroio do Sal,43,RS,473.6893129770993,502.7255172413794,521.3944827586207,509.496183206107,532.8275862068965
4628,4301073,Arroio do Padre,43,RS,462.1666666666668,489.3516129032258,500.2225806451612,506.7866666666667,560.6451612903226
4629,4301107,Arroio dos Ratos,43,RS,477.63526570048333,518.110502283105,526.8885844748858,512.4048309178745,557.0776255707763
4630,4301206,Arroio do Tigre,43,RS,460.59735449735444,511.5697435897438,519.4723076923076,526.2100529100529,631.1794871794872
4631,4301305,Arroio Grande,43,RS,458.3408099688476,489.7175595238094,509.200892857143,500.42803738317747,526.547619047619
4632,4301404,Arvorezinha,43,RS,467.9109090909092,501.33529411764704,506.9697478991595,529.3718181818182,521.8487394957983
4633,4301503,Augusto Pestana,43,RS,517.8887323943663,539.4405405405403,545.7729729729729,588.6774647887323,612.4324324324324
4634,4301552,Áurea,43,RS,477.973076923077,509.6846153846154,520.4865384615384,536.7557692307693,503.0769230769231
4635,4301602,Bagé,43,RS,475.7165447383241,512.1014705882365,527.0257878151261,524.0758581879572,531.7016806722689
4636,4301636,Balneário Pinhal,43,RS,470.36914893617023,509.0176470588237,526.3784313725491,505.3000000000001,516.0784313725491
4637,4301651,Barão,43,RS,459.8311475409837,519.8753846153845,529.4369230769231,520.5508196721313,566.7692307692307
4638,4301701,Barão de Cotegipe,43,RS,476.95277777777784,513.042608695652,524.8295652173913,520.0074074074072,573.5652173913044
4639,4301750,Barão do Triunfo,43,RS,442.77428571428584,470.60384615384623,492.01410256410253,505.3085714285714,527.4358974358975
4640,4301800,Barracão,43,RS,492.1765625,518.9727272727273,521.9515151515151,526.1999999999999,576.6666666666666
4641,4301859,Barra do Guarita,43,RS,439.6708333333333,496.8920000000001,495.2439999999999,483.83750000000003,508.8
4642,4301875,Barra do Quaraí,43,RS,468.540625,497.1555555555556,515.3,475.165625,508.3333333333333
4643,4301909,Barra do Ribeiro,43,RS,470.9468253968255,505.0704545454546,522.2757575757577,517.3658730158729,573.939393939394
4644,4301925,Barra do Rio Azul,43,RS,458.6611111111111,507.864705882353,508.78235294117644,555.2944444444445,534.1176470588235
4645,4301958,Barra Funda,43,RS,472.42881355932195,513.9,516.7935483870967,527.4389830508474,606.7741935483871
4646,4302006,Barros Cassal,43,RS,453.079104477612,492.71044776119425,512.923880597015,517.4656716417909,523.8805970149253
4647,4302055,Benjamin Constant do Sul,43,RS,446.1684210526315,463.83999999999986,476.445,481.5631578947368,498.0
4648,4302105,Bento Gonçalves,43,RS,509.1168965517238,545.1518548387094,549.6060483870974,577.8852586206891,618.7096774193549
4649,4302154,Boa Vista das Missões,43,RS,453.98888888888894,497.0018181818182,510.3927272727272,511.80555555555554,593.0909090909091
4650,4302204,Boa Vista do Buricá,43,RS,494.9190476190476,522.9357142857143,529.6383928571429,551.1742857142856,609.1071428571429
4651,4302220,Boa Vista do Cadeado,43,RS,478.4000000000002,522.2173913043478,508.3130434782608,530.96,579.1304347826087
4652,4302238,Boa Vista do Incra,43,RS,461.17777777777803,482.85818181818183,490.721818181818,511.83333333333326,562.1818181818181
4653,4302253,Boa Vista do Sul,43,RS,490.46500000000003,499.6304347826088,503.7260869565216,569.7700000000002,581.7391304347826
4654,4302303,Bom Jesus,43,RS,467.4430555555556,512.7469879518075,520.4289156626504,484.92500000000007,572.5301204819277
4655,4302352,Bom Princípio,43,RS,495.92897196261663,537.0061403508772,537.3333333333334,583.5560747663551,595.6140350877193
4656,4302378,Bom Progresso,43,RS,451.61499999999995,502.94000000000005,518.57,501.37999999999994,525.0
4657,4302402,Bom Retiro do Sul,43,RS,476.05,522.7857142857143,530.8109890109887,553.8077777777777,594.7252747252747
4658,4302451,Boqueirão do Leão,43,RS,461.95555555555546,495.95294117647063,510.59607843137263,516.3555555555556,530.1960784313726
4659,4302501,Bossoroca,43,RS,467.53205128205127,490.81975308641984,506.34197530864196,499.3000000000001,523.7037037037037
4660,4302584,Bozano,43,RS,493.3470588235294,487.06111111111113,503.4722222222221,536.2823529411764,640.0
4661,4302600,Braga,43,RS,476.52500000000003,509.9266666666666,524.6911111111111,513.6340909090909,572.8888888888889
4662,4302659,Brochier,43,RS,484.27857142857164,534.0348837209301,535.2767441860466,550.9,621.8604651162791
4663,4302709,Butiá,43,RS,462.0874538745385,503.28771929824563,525.6217543859649,506.3741697416972,558.1052631578947
4664,4302808,Caçapava do Sul,43,RS,474.67419928825603,502.1625632377739,517.131534569983,511.51352313167274,529.0725126475548
4665,4302907,Cacequi,43,RS,465.1637795275591,507.9779411764706,510.9250000000001,517.9771653543307,550.4411764705883
4666,4303004,Cachoeira do Sul,43,RS,480.9341145833334,519.3234857849199,529.0027812113727,529.2367838541666,556.7119901112485
4667,4303103,Cachoeirinha,43,RS,481.7507035175881,522.4566574839308,536.5056932966017,531.4836180904517,558.494031221304
4668,4303202,Cacique Doble,43,RS,472.36875000000003,516.1895522388061,510.78208955223874,507.44531249999994,581.7910447761194
4669,4303301,Caibaté,43,RS,493.7792452830187,510.2813559322033,516.3220338983051,533.8698113207546,553.5593220338983
4670,4303400,Caiçara,43,RS,482.9428571428571,518.4333333333333,515.001388888889,558.9828571428571,640.0
4671,4303509,Camaquã,43,RS,475.4405194805193,510.9803425774876,523.4854812398034,521.945021645021,558.3034257748776
4672,4303558,Camargo,43,RS,465.9234042553191,504.93469387755107,518.4428571428572,536.3510638297873,565.7142857142857
4673,4303608,Cambará do Sul,43,RS,476.92285714285725,503.0263157894737,510.9000000000002,509.16285714285715,551.0526315789474
4674,4303673,Campestre da Serra,43,RS,455.95357142857154,507.6578947368422,518.7350877192982,509.8571428571428,565.9649122807018
4675,4303707,Campina das Missões,43,RS,491.60000000000014,527.8927835051547,526.6453608247423,539.8923913043478,592.9896907216495
4676,4303806,Campinas do Sul,43,RS,485.38219178082204,524.832,531.2786666666668,552.7342465753425,601.3333333333334
4677,4303905,Campo Bom,43,RS,479.64539202200865,520.2083438685206,538.8584070796466,551.8811554332875,566.5486725663717
4678,4304002,Campo Novo,43,RS,456.5462499999999,497.92765957446807,505.8957446808511,498.70375000000024,529.7872340425532
4679,4304101,Campos Borges,43,RS,457.22499999999997,491.26415094339615,504.5433962264151,495.00576923076915,559.622641509434
4680,4304200,Candelária,43,RS,482.34323308270683,520.6609318996417,529.8989247311824,552.3191729323308,582.8673835125448
4681,4304309,Cândido Godói,43,RS,492.0349514563105,518.0913461538461,518.2509615384615,546.1067961165048,669.2307692307693
4682,4304358,Candiota,43,RS,437.5786407766991,476.59210526315775,507.7824561403509,468.15728155339787,490.5263157894737
4683,4304408,Canela,43,RS,491.8567375886525,532.1697749196138,544.3797427652731,549.9960992907802,590.4180064308682
4684,4304507,Canguçu,43,RS,476.2382137628111,519.330042313117,527.792947813822,530.5841874084913,593.4837799717913
4685,4304606,Canoas,43,RS,490.86261590057285,529.2077035681613,540.9037328453808,549.8593410929186,576.2415370539799
4686,4304614,Canudos do Vale,43,RS,464.00000000000006,518.3571428571429,498.6,533.4571428571428,614.2857142857143
4687,4304622,Capão Bonito do Sul,43,RS,442.1263157894738,448.52272727272725,482.9,479.43157894736845,480.90909090909093
4688,4304630,Capão da Canoa,43,RS,473.49276018099533,509.26409214092166,530.4586720867209,525.6457013574659,544.5257452574526
4689,4304655,Capão do Cipó,43,RS,465.11176470588236,495.7499999999999,500.8166666666665,505.7764705882352,513.8888888888889
4690,4304663,Capão do Leão,43,RS,461.656349206349,498.16794171220425,513.1626593806925,495.14265873015853,529.7996357012751
4691,4304671,Capivari do Sul,43,RS,457.53802816901407,500.0933333333333,511.08533333333315,502.0042253521125,558.4
4692,4304689,Capela de Santana,43,RS,477.8714285714286,524.7530864197528,537.4098765432099,526.2740259740261,559.2592592592592
4693,4304697,Capitão,43,RS,484.49565217391296,539.6434782608695,542.5173913043478,565.408695652174,619.1304347826087
4694,4304705,Carazinho,43,RS,483.3692218350751,516.2323027718555,529.9283582089555,532.5867595818811,552.4946695095949
4695,4304713,Caraá,43,RS,437.51475409836075,486.61617647058836,501.9735294117648,479.62786885245896,520.2941176470588
